name,id,primaryCuisineId,address,chainCode,chainName,chainMainCode,cuisines,heroImage,heroListingImage,latitude,longitude,minimumDeliveryTime,minimumDeliveryTimeUpperLimit,minimumDeliveryTimeLowerLimit,minimumOrderAmount,minimumPickupTime,postCode,rating,urlKey,reviewNumber,vendorPoints,webPath,legalName,tradeRegisterNumber,customerPhone,vertical,deliveryProvider,isActive,is_best_in_city,is_new,is_delivery_enabled,is_pickup_enabled,is_service_fee_enabled,is_test,is_promoted
Sakhi Laal Fast Food - Samnabad Branch,14997,86,"R-317, Block-17 FB Area, Karachi",,,,"Wraps & Rolls, Paratha, Burgers, Fast Food",https://images.deliveryhero.io/image/fd-pk/LH/u4aa-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/u4aa-listing.jpg,24.9441076,67.0734822,0,,,0,20,75950,3.9,sakhi-laal-fast-food-samnabad-branch,2621,15251,https://foodpanda.pk/restaurant/u4aa/sakhi-laal-fast-food-samnabad-branch,M FAIZAN JAWAID,,+923002190196,restaurants,dine_in,true,false,false,true,true,false,false,false
Agha City Juice,74923,89,"Out Side City broast, Block 10-A  Gulshan-e-Iqbal, Karachi",,,,"Shakes, Beverages, Desserts",https://images.deliveryhero.io/image/fd-pk/LH/zvtn-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/zvtn-listing.jpg,24.9069385,67.1112447,0,,,0,15,75300,4.3,agha-city-juice,16,9543,https://foodpanda.pk/restaurant/zvtn/agha-city-juice,ASIF ALI,+923312354008,+923312354008,restaurants,dine_in,true,false,false,true,true,false,false,false
Agha City Juice,74923,89,"Out Side City broast, Block 10-A  Gulshan-e-Iqbal, Karachi",,,,"Shakes, Beverages, Desserts",https://images.deliveryhero.io/image/fd-pk/LH/zvtn-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/zvtn-listing.jpg,24.9069385,67.1112447,0,,,0,15,75300,4.3,agha-city-juice,16,9543,https://foodpanda.pk/restaurant/zvtn/agha-city-juice,ASIF ALI,+923312354008,+923312354008,restaurants,dine_in,true,false,false,true,true,false,false,false
Jamil Haleem House,59758,139,shop no. Ls 63 sector 5c2 Bara market North Karachi,,,,"Savouries, Pakistani",https://images.deliveryhero.io/image/fd-pk/LH/zet7-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/zet7-listing.jpg,24.9896574,67.0622945,17020,180,160,0,5,75850,4.2,jamil-haleem-house,190,10349,https://foodpanda.pk/restaurant/zet7/jamil-haleem-house,MUHAMMAD NADIR,+923002613638,+923002613638,restaurants,dine_in,true,false,false,true,true,false,false,false
Jamil Haleem House,59758,139,shop no. Ls 63 sector 5c2 Bara market North Karachi,,,,"Savouries, Pakistani",https://images.deliveryhero.io/image/fd-pk/LH/zet7-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/zet7-listing.jpg,24.9896574,67.0622945,17020,180,160,0,5,75850,4.2,jamil-haleem-house,190,10349,https://foodpanda.pk/restaurant/zet7/jamil-haleem-house,MUHAMMAD NADIR,+923002613638,+923002613638,restaurants,dine_in,true,false,false,true,true,false,false,false
Ghousia Charga House,94471,139,"912,913 Hussainabad, FB Area, Karachi",cd8fb,Ghousia Silver Spoon - Hussainabad,t6ul,"Beverages, BBQ, Pakistani, Chinese, Fast Food",https://images.deliveryhero.io/image/fd-pk/LH/zg4j-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/zg4j-listing.jpg,24.9154425,67.0573159,0,,,0,15,74600,4.7,ghousia-charga-house,7,9287,https://foodpanda.pk/restaurant/zg4j/ghousia-charga-house,ABK ENTERPRISES,+923008294025,+923008294025,restaurants,platform_delivery,true,false,true,true,true,false,false,false
Ghousia Charga House,94471,139,"912,913 Hussainabad, FB Area, Karachi",cd8fb,Ghousia Silver Spoon - Hussainabad,t6ul,"Beverages, BBQ, Pakistani, Chinese, Fast Food",https://images.deliveryhero.io/image/fd-pk/LH/zg4j-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/zg4j-listing.jpg,24.9154425,67.0573159,0,,,0,15,74600,4.7,ghousia-charga-house,7,9287,https://foodpanda.pk/restaurant/zg4j/ghousia-charga-house,ABK ENTERPRISES,+923008294025,+923008294025,restaurants,platform_delivery,true,false,true,true,true,false,false,false
Zaiqa with Samreen,88191,139,Flat#c19  Alhamra garden block 7 gulshan iqbal  Karachi,,,,"Beverages, Biryani, Western, Karahi & Handi, Healthy Food, Middle Eastern, Paratha, Pakistani, Sandwiches, Japanese, Vegetarian, Pizza, Chinese, Thai, Cakes & Bakery, Continental, Tea & Coffee, Broast, Wraps & Rolls, Steak, BBQ, Shawarma, Savouries, Pulao, Seafood, Desserts, Burgers, Fast Food, American",https://images.deliveryhero.io/image/fd-pk/LH/h6kh-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/h6kh-listing.jpg,24.9239298,67.1027886,17035,180,160,0,15,7738347,4.2,zaiqa-with-samreen,325,20268,https://foodpanda.pk/restaurant/h6kh/zaiqa-with-samreen,SAMREEN KANWAL,+923333508747,+923333508747,"beverages, bakery, drinks, restaurants, convenience, snacks_and_sweets, bakery_and_dessert, home_based_kitchen",platform_delivery,true,false,false,true,false,false,false,false
Zaiqa with Samreen,88191,139,Flat#c19  Alhamra garden block 7 gulshan iqbal  Karachi,,,,"Beverages, Biryani, Western, Karahi & Handi, Healthy Food, Middle Eastern, Paratha, Pakistani, Sandwiches, Japanese, Vegetarian, Pizza, Chinese, Thai, Cakes & Bakery, Continental, Tea & Coffee, Broast, Wraps & Rolls, Steak, BBQ, Shawarma, Savouries, Pulao, Seafood, Desserts, Burgers, Fast Food, American",https://images.deliveryhero.io/image/fd-pk/LH/h6kh-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/h6kh-listing.jpg,24.9239298,67.1027886,17035,180,160,0,15,7738347,4.2,zaiqa-with-samreen,325,20268,https://foodpanda.pk/restaurant/h6kh/zaiqa-with-samreen,SAMREEN KANWAL,+923333508747,+923333508747,"beverages, bakery, drinks, restaurants, convenience, snacks_and_sweets, bakery_and_dessert, home_based_kitchen",platform_delivery,true,false,false,true,false,false,false,false
Malik Stationery,83892,0,Malik Stationery shop number 3 javeed plastic ke apposite Delhi colony Clifton Karachi,,,,,https://images.deliveryhero.io/image/fd-pk/LH/nu56-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/nu56-listing.jpg,24.83139547,67.0420784,17015,180,160,0,10,75300,0,malik-stationery,0,0,https://foodpanda.pk/restaurant/nu56/malik-stationery,MUHAMMAD SHAHBAZ,,+923042432875,"household_and_living, stationery_and_books",platform_delivery,true,false,false,true,false,false,false,false
Malik Stationery,83892,0,Malik Stationery shop number 3 javeed plastic ke apposite Delhi colony Clifton Karachi,,,,,https://images.deliveryhero.io/image/fd-pk/LH/nu56-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/nu56-listing.jpg,24.83139547,67.0420784,17015,180,160,0,10,75300,0,malik-stationery,0,0,https://foodpanda.pk/restaurant/nu56/malik-stationery,MUHAMMAD SHAHBAZ,,+923042432875,"household_and_living, stationery_and_books",platform_delivery,true,false,false,true,false,false,false,false
Springs Food,94391,0,"House # A-729, Block H, North Nazimabad, Karachi",,,,,https://images.deliveryhero.io/image/fd-pk/LH/oesk-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/oesk-listing.jpg,24.93838583,67.05242256,0,,,0,15,74600,0,springs-food,0,0,https://foodpanda.pk/restaurant/oesk/springs-food,SPRING FOODS,+923123784437,+923123784437,"fruits_and_vegetables, groceries",platform_delivery,true,false,true,true,false,false,false,false
Springs Food,94391,0,"House # A-729, Block H, North Nazimabad, Karachi",,,,,https://images.deliveryhero.io/image/fd-pk/LH/oesk-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/oesk-listing.jpg,24.93838583,67.05242256,0,,,0,15,74600,0,springs-food,0,0,https://foodpanda.pk/restaurant/oesk/springs-food,SPRING FOODS,+923123784437,+923123784437,"fruits_and_vegetables, groceries",platform_delivery,true,false,true,true,false,false,false,false
Ice Cream Bar,53149,110,"National Stadium Rd, Shanti Nagar Karachi, Karachi City, Sindh, Pakistan",,,,"Ice Cream, Shakes, Beverages, Desserts",https://images.deliveryhero.io/image/fd-pk/LH/q0cx-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/q0cx-listing.jpg,24.8986187,67.10479475,0,,,0,15,75500,3,ice-cream-bar,44,7456,https://foodpanda.pk/restaurant/q0cx/ice-cream-bar,KASHIF KHAN,+923417680902,+923417680902,restaurants,dine_in,true,false,false,true,true,false,false,false
Ice Cream Bar,53149,110,"National Stadium Rd, Shanti Nagar Karachi, Karachi City, Sindh, Pakistan",,,,"Ice Cream, Shakes, Beverages, Desserts",https://images.deliveryhero.io/image/fd-pk/LH/q0cx-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/q0cx-listing.jpg,24.8986187,67.10479475,0,,,0,15,75500,3,ice-cream-bar,44,7456,https://foodpanda.pk/restaurant/q0cx/ice-cream-bar,KASHIF KHAN,+923417680902,+923417680902,restaurants,dine_in,true,false,false,true,true,false,false,false
Zimbo Pizza,75463,73,ZIMABO pizza  Hassan Manzil oposite abbas dairy soldier bazar no 2  karachi,,,,Pizza,https://images.deliveryhero.io/image/fd-pk/LH/hk1b-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/hk1b-listing.jpg,24.8751503,67.0319274,0,,,0,15,75260,4.2,zimbo-pizza,27,9086,https://foodpanda.pk/restaurant/hk1b/zimbo-pizza,WAJAHAT HUSSAIN,+923473544010,+923473544010,restaurants,dine_in,true,false,false,true,true,false,false,false
Zimbo Pizza,75463,73,ZIMABO pizza  Hassan Manzil oposite abbas dairy soldier bazar no 2  karachi,,,,Pizza,https://images.deliveryhero.io/image/fd-pk/LH/hk1b-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/hk1b-listing.jpg,24.8751503,67.0319274,0,,,0,15,75260,4.2,zimbo-pizza,27,9086,https://foodpanda.pk/restaurant/hk1b/zimbo-pizza,WAJAHAT HUSSAIN,+923473544010,+923473544010,restaurants,dine_in,true,false,false,true,true,false,false,false
Hassan Zai Koyla Karahi,89879,103,"Shahrah-e-Qaideen, P.E.C.H.S Block 2 Block 2 PECHS, Karachi",,,,"Wraps & Rolls, Pasta, BBQ, Paratha, Pakistani, Karahi & Handi",https://images.deliveryhero.io/image/fd-pk/LH/gfla-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/gfla-listing.jpg,24.8693777,67.0490167,0,,,0,15,75400,4.1,hassan-zai-koyla-karahi,85,12501,https://foodpanda.pk/restaurant/gfla/hassan-zai-koyla-karahi,MUHAMMAD YOUSUF,+923002524830,+923002524830,restaurants,dine_in,true,false,false,true,true,false,false,false
Hassan Zai Koyla Karahi,89879,103,"Shahrah-e-Qaideen, P.E.C.H.S Block 2 Block 2 PECHS, Karachi",,,,"Wraps & Rolls, Pasta, BBQ, Paratha, Pakistani, Karahi & Handi",https://images.deliveryhero.io/image/fd-pk/LH/gfla-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/gfla-listing.jpg,24.8693777,67.0490167,0,,,0,15,75400,4.1,hassan-zai-koyla-karahi,85,12501,https://foodpanda.pk/restaurant/gfla/hassan-zai-koyla-karahi,MUHAMMAD YOUSUF,+923002524830,+923002524830,restaurants,dine_in,true,false,false,true,true,false,false,false
The Food Village,91740,139,"The food village, Shop No 11, Johar mansion, Block A North Nazimabad Town, Karachi, Karachi City, Sindh",,,,"Beverages, Savouries, Pakistani",https://images.deliveryhero.io/image/fd-pk/LH/tdad-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/tdad-listing.jpg,24.9344041,67.0319488,0,,,0,15,7787877,3.8,the-food-village,71,10925,https://foodpanda.pk/restaurant/tdad/the-food-village,SHAHZAD NASIR,+923131071010,+923131071010,restaurants,dine_in,true,false,false,true,true,false,false,false
The Food Village,91740,139,"The food village, Shop No 11, Johar mansion, Block A North Nazimabad Town, Karachi, Karachi City, Sindh",,,,"Beverages, Savouries, Pakistani",https://images.deliveryhero.io/image/fd-pk/LH/tdad-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/tdad-listing.jpg,24.9344041,67.0319488,0,,,0,15,7787877,3.8,the-food-village,71,10925,https://foodpanda.pk/restaurant/tdad/the-food-village,SHAHZAD NASIR,+923131071010,+923131071010,restaurants,dine_in,true,false,false,true,true,false,false,false
Bubblelicious,93924,133,"Shop 14, Boat View Apartments, Boat Basin, CLifton Block 5, DHA",,,,"Beverages, Healthy Food",https://images.deliveryhero.io/image/fd-pk/LH/zvu5-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/zvu5-listing.jpg,24.8257189,67.0254673,17010,180,160,0,15,72200,3,bubblelicious,26,10909,https://foodpanda.pk/restaurant/zvu5/bubblelicious,ALI ASLAM CHAUDHRY,+923212047273,+923212047273,restaurants,platform_delivery,true,false,false,true,true,false,false,false
Bubblelicious,93924,133,"Shop 14, Boat View Apartments, Boat Basin, CLifton Block 5, DHA",,,,"Beverages, Healthy Food",https://images.deliveryhero.io/image/fd-pk/LH/zvu5-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/zvu5-listing.jpg,24.8257189,67.0254673,17010,180,160,0,15,72200,3,bubblelicious,26,10909,https://foodpanda.pk/restaurant/zvu5/bubblelicious,ALI ASLAM CHAUDHRY,+923212047273,+923212047273,restaurants,platform_delivery,true,false,false,true,true,false,false,false
Teasome,94774,139,"Lane Number 10, D.H.A Phase 6 Bukhari Commercial Area Phase 6 Defence Housing Authority, Karachi",,,,"Beverages, Paratha, Pakistani, Sandwiches, Burgers",https://images.deliveryhero.io/image/fd-pk/LH/a1uo-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/a1uo-listing.jpg,24.792269,67.065689,0,,,0,15,74600,0,teasome,0,6850,https://foodpanda.pk/restaurant/a1uo/teasome,HAMMAD ALI,+923092669919,+923092669919,restaurants,platform_delivery,true,false,true,true,true,false,false,false
Teasome,94774,139,"Lane Number 10, D.H.A Phase 6 Bukhari Commercial Area Phase 6 Defence Housing Authority, Karachi",,,,"Beverages, Paratha, Pakistani, Sandwiches, Burgers",https://images.deliveryhero.io/image/fd-pk/LH/a1uo-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/a1uo-listing.jpg,24.792269,67.065689,0,,,0,15,74600,0,teasome,0,6850,https://foodpanda.pk/restaurant/a1uo/teasome,HAMMAD ALI,+923092669919,+923092669919,restaurants,platform_delivery,true,false,true,true,true,false,false,false
The Great Lahori Pani Puri,88245,139,Shop #3 Nabeel Center Liaqat Ali Khan Road Model Colony.,,,,"Beverages, Halwa Puri, Pakistani",https://images.deliveryhero.io/image/fd-pk/LH/yd0v-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/yd0v-listing.jpg,24.90301,67.1870255,17045,180,160,0,10,75100,4,the-great-lahori-pani-puri,161,12176,https://foodpanda.pk/restaurant/yd0v/the-great-lahori-pani-puri,MUHAMMAD MUBEEN,+923122418701,+923122418701,restaurants,dine_in,true,false,false,true,true,false,false,false
The Great Lahori Pani Puri,88245,139,Shop #3 Nabeel Center Liaqat Ali Khan Road Model Colony.,,,,"Beverages, Halwa Puri, Pakistani",https://images.deliveryhero.io/image/fd-pk/LH/yd0v-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/yd0v-listing.jpg,24.90301,67.1870255,17045,180,160,0,10,75100,4,the-great-lahori-pani-puri,161,12176,https://foodpanda.pk/restaurant/yd0v/the-great-lahori-pani-puri,MUHAMMAD MUBEEN,+923122418701,+923122418701,restaurants,dine_in,true,false,false,true,true,false,false,false
Hot Bite Fast Food,5266,86,"Shop # 2,Mehran Complex, Opposite Baradari Park, Block A, North Nazimabad, Karachi",,,,"Wraps & Rolls, BBQ, Pakistani, Fast Food, Broast",https://images.deliveryhero.io/image/fd-pk/LH/s6jf-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/s6jf-listing.jpg,24.9265706,67.03037,0,,,0,20,74600,3.6,hot-bite-fast-food,3905,15357,https://foodpanda.pk/restaurant/s6jf/hot-bite-fast-food,Asimuddin,,+923149773847,restaurants,dine_in,true,false,false,true,true,false,false,false
Hot Bite Fast Food,5266,86,"Shop # 2,Mehran Complex, Opposite Baradari Park, Block A, North Nazimabad, Karachi",,,,"Wraps & Rolls, BBQ, Pakistani, Fast Food, Broast",https://images.deliveryhero.io/image/fd-pk/LH/s6jf-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/s6jf-listing.jpg,24.9265706,67.03037,0,,,0,20,74600,3.6,hot-bite-fast-food,3905,15357,https://foodpanda.pk/restaurant/s6jf/hot-bite-fast-food,Asimuddin,,+923149773847,restaurants,dine_in,true,false,false,true,true,false,false,false
Memon Food Centre,94264,139,"Memon food centre, Soldier bazaar, no, 1 opposite of faisal sanitary store",,,,"Beverages, Halwa Puri, Pakistani, Biryani, Desserts",https://images.deliveryhero.io/image/fd-pk/LH/oncd-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/oncd-listing.jpg,24.8746464,67.0300683,17015,180,160,0,15,75300,3.8,memon-food-centre-oncd,52,12024,https://foodpanda.pk/restaurant/oncd/memon-food-centre-oncd,MUHAMMAD YOUSUF MEMON,+923312200020,+923312200020,restaurants,platform_delivery,true,false,false,true,true,false,false,false
Memon Food Centre,94264,139,"Memon food centre, Soldier bazaar, no, 1 opposite of faisal sanitary store",,,,"Beverages, Halwa Puri, Pakistani, Biryani, Desserts",https://images.deliveryhero.io/image/fd-pk/LH/oncd-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/oncd-listing.jpg,24.8746464,67.0300683,17015,180,160,0,15,75300,3.8,memon-food-centre-oncd,52,12024,https://foodpanda.pk/restaurant/oncd/memon-food-centre-oncd,MUHAMMAD YOUSUF MEMON,+923312200020,+923312200020,restaurants,platform_delivery,true,false,false,true,true,false,false,false
King's Meat,80881,0,Plot#46 C Shop#6 Street 11 near sohni sweet baddar commercial DHA Phase 5 Karachi,,,,,https://images.deliveryhero.io/image/fd-pk/LH/mr10-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/mr10-listing.jpg,24.7971893,67.0454601,17015,180,160,0,15,75500,1,kings-meat,1,0,https://foodpanda.pk/restaurant/mr10/kings-meat,MOON ENTERPRISE,+923131399415,+923131399415,"butchery, groceries",platform_delivery,true,false,false,true,false,false,false,false
King's Meat,80881,0,Plot#46 C Shop#6 Street 11 near sohni sweet baddar commercial DHA Phase 5 Karachi,,,,,https://images.deliveryhero.io/image/fd-pk/LH/mr10-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/mr10-listing.jpg,24.7971893,67.0454601,17015,180,160,0,15,75500,1,kings-meat,1,0,https://foodpanda.pk/restaurant/mr10/kings-meat,MOON ENTERPRISE,+923131399415,+923131399415,"butchery, groceries",platform_delivery,true,false,false,true,false,false,false,false
Darvaish Food Zone,93875,86,H No 20/C OPP Qtrs AB Cinia Line,,,,"Wraps & Rolls, Beverages, Shawarma, Sandwiches, Burgers, Western, Fast Food",https://images.deliveryhero.io/image/fd-pk/LH/yd4a-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/yd4a-listing.jpg,24.862936,67.0480344,0,,,0,15,7888899,2.4,darvaish-food-zone,32,20482,https://foodpanda.pk/restaurant/yd4a/darvaish-food-zone,SAJID ALI,+923322248822,+923322248822,home_based_kitchen,platform_delivery,true,false,false,true,false,false,false,false
Darvaish Food Zone,93875,86,H No 20/C OPP Qtrs AB Cinia Line,,,,"Wraps & Rolls, Beverages, Shawarma, Sandwiches, Burgers, Western, Fast Food",https://images.deliveryhero.io/image/fd-pk/LH/yd4a-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/yd4a-listing.jpg,24.862936,67.0480344,0,,,0,15,7888899,2.4,darvaish-food-zone,32,20482,https://foodpanda.pk/restaurant/yd4a/darvaish-food-zone,SAJID ALI,+923322248822,+923322248822,home_based_kitchen,platform_delivery,true,false,false,true,false,false,false,false
Burger Tonight,92011,103,"Shop #L-28, Defence View, Phase 3, Near Diamond Residency",,,,"Pasta, Sandwiches, Pizza, Burgers",https://images.deliveryhero.io/image/fd-pk/LH/xppu-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/xppu-listing.jpg,24.8432117,67.0824867,0,,,0,15,72200,3.3,burger-tonight-xppu,3,7140,https://foodpanda.pk/restaurant/xppu/burger-tonight-xppu,MUHAMMAD SAQIB,+923192421235,+923192421235,restaurants,dine_in,true,false,false,true,true,false,false,false
Burger Tonight,92011,103,"Shop #L-28, Defence View, Phase 3, Near Diamond Residency",,,,"Pasta, Sandwiches, Pizza, Burgers",https://images.deliveryhero.io/image/fd-pk/LH/xppu-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/xppu-listing.jpg,24.8432117,67.0824867,0,,,0,15,72200,3.3,burger-tonight-xppu,3,7140,https://foodpanda.pk/restaurant/xppu/burger-tonight-xppu,MUHAMMAD SAQIB,+923192421235,+923192421235,restaurants,dine_in,true,false,false,true,true,false,false,false
Wraps n Buns,88693,86,"E, 42, Bilal Town Al Falah Society Malir halt, Karachi, Karachi City, Sindh",,,,"Shawarma, Burgers, Fast Food",https://images.deliveryhero.io/image/fd-pk/LH/i1b0-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/i1b0-listing.jpg,24.87659173,67.17282798,0,,,0,15,74000,3.8,wraps-n-buns,95,0,https://foodpanda.pk/restaurant/i1b0/wraps-n-buns,SHAHERYAR AHMED/SAMRA SHAHERYAR,+923002715048,+923002715048,restaurants,dine_in,true,false,false,true,true,false,false,false
Wraps n Buns,88693,86,"E, 42, Bilal Town Al Falah Society Malir halt, Karachi, Karachi City, Sindh",,,,"Shawarma, Burgers, Fast Food",https://images.deliveryhero.io/image/fd-pk/LH/i1b0-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/i1b0-listing.jpg,24.87659173,67.17282798,0,,,0,15,74000,3.8,wraps-n-buns,95,0,https://foodpanda.pk/restaurant/i1b0/wraps-n-buns,SHAHERYAR AHMED/SAMRA SHAHERYAR,+923002715048,+923002715048,restaurants,dine_in,true,false,false,true,true,false,false,false
Naheed Super Market,76726,0,"State: Sindh City: Karachi Area: Pechs 156-157, City View, Block 3, BYJCHS, Main Shaheed e Millat Road, Karachi",,,,,https://images.deliveryhero.io/image/fd-pk/LH/br3i-hero.jpg,https://images.deliveryhero.io/image/fd-pk/LH/br3i-listing.jpg,24.878026,67.06869675,17025,180,160,0,15,75400,4,naheed-super-market-br3i,90,0,https://foodpanda.pk/restaurant/br3i/naheed-super-market-br3i,NAHEED SUPER MARKET,+922134129002,+922134129002,"supermarket, groceries",platform_delivery,true,false,false,true,false,false,false,false
